MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,HouseAge,GarageAge,YearsSinceRemodel,YearsSinceLastSale
50,0.7842465753424658,75.0,12508,0.3287671232876712,0.7157534246575342,0.03595890410958904,0.1053082191780822,6,7,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,4,2,5,660,323,983,0.514554794520548,983,767,1750,1,2,0,4,0.5102739726027398,7,0,0,1,1,1,423,245,0,7,85,36.0,40,17
20,0.7842465753424658,105.0,11249,0.02482876712328767,0.7157534246575342,0.10273972602739725,0.5017123287671232,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,5,334,322,1200,0.514554794520548,1200,0,1200,1,2,0,3,0.3921232876712329,6,0,0,1,2,2,521,0,26,8,30,30.0,30,18
30,0.15325342465753425,51.0,6120,0.6386986301369864,0.7157534246575342,0.038527397260273974,0.5017123287671232,2,3,0.7782534246575342,0.014554794520547944,0.015410958904109588,0,0.0,0.009417808219178082,0.10102739726027397,3,1,1,0,264,264,0.036815068493150686,800,0,800,0,1,0,1,0.026541095890410957,4,1,1,6,0,0,0,0,0,1,89,66.79999999999995,75,16
60,0.7842465753424658,59.0,7837,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.2979452054794521,6,7,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,799,799,0.1558219178082192,799,772,1571,0,2,1,3,0.5102739726027398,7,1,3,1,2,2,380,0,40,5,32,32.0,31,16
20,0.7842465753424658,79.0,10289,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,7,0.19863013698630136,0.14897260273972604,0.14554794520547945,2,168.0,0.622431506849315,0.4366438356164384,3,1,5,836,237,1073,0.2928082191780822,1073,0,1073,1,1,1,3,0.5102739726027398,6,0,0,1,2,2,515,0,0,6,60,60.0,60,18
20,0.7842465753424658,65.0,6993,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,7,0.7782534246575342,0.15154109589041095,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,465,447,912,0.2928082191780822,1236,0,1236,0,1,0,3,0.5102739726027398,6,1,3,1,1,1,288,0,0,6,64,64.0,31,19
160,0.04366438356164384,40.0,3951,0.6386986301369864,0.18664383561643835,0.05650684931506849,0.2979452054794521,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,76.0,0.3339041095890411,0.4392123287671233,4,3,1,0,612,612,0.514554794520548,612,612,1224,0,2,1,2,0.3921232876712329,4,0,0,5,2,2,528,0,234,6,16,16.0,16,16
30,0.7842465753424658,80.0,13360,0.3287671232876712,0.7157534246575342,0.03767123287671233,0.5017123287671232,5,7,0.7782534246575342,0.13955479452054795,0.13356164383561644,0,0.0,0.622431506849315,0.10102739726027397,4,1,5,713,163,876,0.514554794520548,964,0,964,1,1,0,2,0.5102739726027398,5,0,0,5,1,2,432,0,0,8,104,104.0,19,16
60,0.7842465753424658,59.8,11050,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.2979452054794521,9,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,204.0,0.3339041095890411,0.4392123287671233,5,2,6,904,536,1440,0.514554794520548,1476,677,2153,1,2,1,3,0.07106164383561644,8,2,5,1,3,3,736,253,142,5,25,25.0,25,16
90,0.7842465753424658,60.0,7200,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,4,5,0.7782534246575342,0.03339041095890411,0.004280821917808219,0,0.0,0.622431506849315,0.017123287671232876,0,0,0,0,0,0,0.036815068493150686,1040,0,1040,0,2,0,2,0.5102739726027398,6,0,0,5,1,2,420,0,0,6,76,69.0,75,16
60,0.7842465753424658,43.6,12936,0.3287671232876712,0.06164383561643835,0.05136986301369863,0.2979452054794521,6,6,0.7782534246575342,0.15154109589041095,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,593,130,723,0.2928082191780822,735,660,1395,0,1,1,3,0.5102739726027398,6,1,3,1,1,2,497,294,116,12,53,53.0,53,16
60,0.7842465753424658,46.6,53107,0.02482876712328767,0.18664383561643835,0.019691780821917807,0.2979452054794521,6,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,985,595,1580,0.514554794520548,1079,874,1953,1,2,1,3,0.3921232876712329,9,2,2,1,3,2,501,216,231,6,33,33.0,33,18
20,0.7842465753424658,77.0,8593,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,4,6,0.19863013698630136,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,3,288,619,907,0.514554794520548,907,0,907,0,1,0,3,0.5102739726027398,5,0,0,5,1,1,352,0,0,7,68,61.0,68,17
20,0.7842465753424658,77.4,11553,0.3287671232876712,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,5,0.19863013698630136,0.0779109589041096,0.10188356164383562,2,188.0,0.622431506849315,0.4366438356164384,3,1,4,673,378,1051,0.2928082191780822,1159,0,1159,0,1,1,3,0.5102739726027398,7,1,2,1,1,1,336,466,0,7,57,57.0,57,19
40,0.7842465753424658,55.2,23595,0.6386986301369864,0.7157534246575342,0.019691780821917807,0.5017123287671232,7,6,0.0017123287671232876,0.0779109589041096,0.10188356164383562,0,0.0,0.3339041095890411,0.4392123287671233,4,4,6,1258,74,1332,0.2928082191780822,1332,192,1524,2,0,1,0,0.3921232876712329,4,1,3,1,3,2,586,268,0,4,46,46.0,46,15
120,0.04366438356164384,37.0,3316,0.3287671232876712,0.7157534246575342,0.05650684931506849,0.5017123287671232,8,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.3339041095890411,0.4392123287671233,4,1,6,1039,208,1247,0.514554794520548,1247,0,1247,1,1,1,1,0.3921232876712329,4,1,4,1,3,2,550,0,84,4,20,20.0,20,19
120,0.15325342465753425,44.0,3842,0.3287671232876712,0.7157534246575342,0.03767123287671233,0.5017123287671232,8,5,0.19863013698630136,0.04195205479452055,0.0410958904109589,4,174.0,0.3339041095890411,0.4392123287671233,5,4,6,1373,221,1594,0.514554794520548,1646,0,1646,1,2,0,2,0.3921232876712329,5,1,4,1,3,2,482,128,53,1,21,21.0,20,17
20,0.7842465753424658,67.0,10083,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,76.0,0.3339041095890411,0.4392123287671233,4,1,6,833,343,1176,0.514554794520548,1200,0,1200,1,2,0,2,0.3921232876712329,5,0,0,1,2,2,555,0,41,8,22,22.0,22,16
60,0.7842465753424658,65.0,9313,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.2979452054794521,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,864,864,0.514554794520548,864,864,1728,0,2,1,3,0.3921232876712329,7,0,0,1,2,2,572,187,56,4,21,21.0,21,16
60,0.7842465753424658,46.0,20544,0.3287671232876712,0.06164383561643835,0.05136986301369863,0.2979452054794521,7,6,0.7782534246575342,0.0779109589041096,0.10188356164383562,2,123.0,0.622431506849315,0.4366438356164384,4,1,1,0,791,791,0.1558219178082192,1236,857,2093,0,2,1,3,0.5102739726027398,7,1,3,1,3,2,542,364,63,11,39,39.0,34,17
30,0.15325342465753425,40.0,4800,0.6386986301369864,0.7157534246575342,0.023972602739726026,0.5017123287671232,4,7,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,2,197,999,1196,0.514554794520548,1196,0,1196,1,1,0,2,0.5102739726027398,5,0,0,5,1,2,440,0,0,7,109,68.0,35,18
20,0.7842465753424658,73.8,7162,0.3287671232876712,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,7,0.7782534246575342,0.15154109589041095,0.1404109589041096,1,41.00000000000001,0.622431506849315,0.4392123287671233,3,1,1,0,876,876,0.2928082191780822,904,0,904,0,1,0,3,0.5102739726027398,6,0,0,1,1,1,408,0,0,12,59,59.0,59,17
20,0.7842465753424658,80.0,10197,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,5,0.7782534246575342,0.018835616438356163,0.025684931506849314,1,490.99999999999994,0.622431506849315,0.4366438356164384,3,1,5,288,700,1362,0.2928082191780822,1362,0,1362,1,1,1,3,0.5102739726027398,6,1,3,1,1,2,504,0,20,6,64,64.0,64,17
20,0.7842465753424658,65.0,8450,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,266.0,0.3339041095890411,0.4392123287671233,4,2,6,946,490,1436,0.514554794520548,1436,0,1436,1,2,0,3,0.3921232876712329,8,0,0,1,1,2,484,139,98,4,21,21.0,21,17
20,0.7842465753424658,80.0,10400,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.5017123287671232,7,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,102.0,0.622431506849315,0.4366438356164384,4,3,6,929,916,1845,0.1558219178082192,1872,0,1872,0,2,0,3,0.5102739726027398,6,1,3,1,3,2,604,197,39,6,37,37.0,37,19
20,0.7842465753424658,69.0,7599,0.6386986301369864,0.18664383561643835,0.03595890410958904,0.5017123287671232,4,6,0.7782534246575342,0.15154109589041095,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,565,280,845,0.2928082191780822,845,0,845,1,1,0,2,0.5102739726027398,4,0,0,5,1,2,360,0,0,6,43,38.0,19,18
120,0.15325342465753425,32.0,4500,0.6386986301369864,0.032534246575342464,0.03595890410958904,0.5017123287671232,6,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,320.0,0.622431506849315,0.4392123287671233,5,1,6,866,338,1204,0.514554794520548,1204,0,1204,1,2,0,2,0.5102739726027398,5,0,0,1,3,2,412,0,247,6,27,27.0,27,16
20,0.7842465753424658,71.0,9230,0.6386986301369864,0.18664383561643835,0.1523972602739726,0.5017123287671232,5,8,0.19863013698630136,0.14897260273972604,0.14554794520547945,2,166.0,0.622431506849315,0.4366438356164384,3,2,6,661,203,864,0.1558219178082192,1200,0,1200,1,1,1,1,0.3921232876712329,6,0,0,5,1,2,884,0,64,10,60,48.0,27,19
120,0.15325342465753425,58.8,4426,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,6,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,147.0,0.3339041095890411,0.4392123287671233,4,4,6,697,151,848,0.514554794520548,848,0,848,1,1,0,1,0.3921232876712329,3,1,3,1,2,2,420,149,0,5,21,21.0,21,17
160,0.04366438356164384,89.0,2117,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.2979452054794521,6,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,2,513.0,0.3339041095890411,0.4392123287671233,4,1,6,420,336,756,0.514554794520548,756,756,1512,0,2,1,2,0.3921232876712329,4,1,3,5,1,2,440,0,32,6,25,25.0,25,18
120,0.7842465753424658,50.0,8012,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.5017123287671232,6,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.3339041095890411,0.4392123287671233,4,1,2,165,598,1604,0.514554794520548,1617,0,1617,1,2,0,2,0.3921232876712329,5,1,2,1,2,2,533,0,69,7,32,32.0,31,17
20,0.7842465753424658,79.0,9541,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,268.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1502,1502,0.514554794520548,1502,0,1502,0,2,0,3,0.3921232876712329,7,0,0,1,2,2,644,0,114,9,16,16.0,16,16
60,0.7842465753424658,80.0,9554,0.3287671232876712,0.7157534246575342,0.0410958904109589,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,125.0,0.3339041095890411,0.4392123287671233,4,1,6,380,397,777,0.514554794520548,1065,846,1911,0,2,1,3,0.3921232876712329,8,1,3,1,2,2,471,182,81,9,32,32.0,31,19
20,0.7842465753424658,70.0,8521,0.6386986301369864,0.032534246575342464,0.0547945205479452,0.5017123287671232,5,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,842,70,912,0.2928082191780822,912,0,912,0,1,0,3,0.5102739726027398,5,1,2,5,1,1,336,0,0,5,58,51.0,58,15
20,0.7842465753424658,69.8,8125,0.3287671232876712,0.18664383561643835,0.1523972602739726,0.5017123287671232,4,4,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,614,244,858,0.2928082191780822,858,0,858,0,1,0,3,0.5102739726027398,5,0,0,6,0,0,0,0,0,6,54,55.0,54,19
80,0.7842465753424658,124.0,11512,0.3287671232876712,0.18664383561643835,0.06934931506849315,0.04708904109589041,6,7,0.7782534246575342,0.0779109589041096,0.10188356164383562,2,84.0,0.622431506849315,0.4366438356164384,3,3,5,719,300,1019,0.1558219178082192,1357,0,1357,1,1,0,2,0.07106164383561644,5,1,4,2,2,1,312,0,0,5,66,66.0,19,17
20,0.7842465753424658,75.0,9525,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,5,6,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,1,0,1099,1099,0.514554794520548,1099,0,1099,0,1,1,3,0.3921232876712329,6,0,0,1,1,1,352,278,0,6,30,26.0,19,17
70,0.7842465753424658,70.0,10570,0.6386986301369864,0.7157534246575342,0.03767123287671233,0.2979452054794521,8,8,0.19863013698630136,0.03339041095890411,0.017123287671232876,0,0.0,0.3339041095890411,0.4366438356164384,4,1,3,297,556,853,0.2928082191780822,1549,1178,2727,0,2,1,3,0.3921232876712329,10,2,3,5,1,2,440,0,74,12,93,93.0,31,18
85,0.7842465753424658,73.0,9069,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.02482876712328767,6,6,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4392123287671233,4,3,6,747,189,936,0.514554794520548,996,0,996,1,1,0,2,0.3921232876712329,5,0,0,1,1,2,564,120,0,4,33,33.0,33,15
160,0.7842465753424658,32.00000000000001,5062,0.3287671232876712,0.06164383561643835,0.01797945205479452,0.2979452054794521,7,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.3339041095890411,0.4366438356164384,4,2,6,828,180,1190,0.1558219178082192,1190,900,2090,1,2,0,3,0.3921232876712329,6,1,3,1,3,2,577,219,0,9,41,41.0,41,18
60,0.7842465753424658,63.0,8199,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.2979452054794521,7,5,0.7782534246575342,0.018835616438356163,0.025684931506849314,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,648,80,728,0.514554794520548,728,728,1456,1,2,1,3,0.3921232876712329,7,1,4,1,3,2,410,36,18,10,20,20.0,20,17
60,0.7842465753424658,78.0,10140,0.6386986301369864,0.7157534246575342,0.05136986301369863,0.2979452054794521,7,5,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4392123287671233,4,1,6,194,638,832,0.2928082191780822,832,832,1664,0,2,1,4,0.5102739726027398,8,1,3,1,2,2,528,0,28,3,49,49.0,49,19
60,0.7842465753424658,72.0,10463,0.3287671232876712,0.06164383561643835,0.04794520547945205,0.2979452054794521,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,1,1,0,893,893,0.514554794520548,901,900,1801,0,2,1,3,0.3921232876712329,8,1,4,1,3,3,800,0,116,6,20,20.0,20,19
20,0.7842465753424658,75.0,14587,0.3287671232876712,0.7157534246575342,0.05650684931506849,0.5017123287671232,9,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,284.0,0.3339041095890411,0.4392123287671233,4,1,1,0,1498,1498,0.514554794520548,1506,0,1506,0,2,0,2,0.07106164383561644,6,1,4,1,3,2,592,0,174,8,17,17.0,17,17
20,0.01113013698630137,60.0,8400,0.6386986301369864,0.7157534246575342,0.0410958904109589,0.5017123287671232,4,4,0.7782534246575342,0.13955479452054795,0.015410958904109588,0,0.0,0.009417808219178082,0.4366438356164384,3,1,1,0,721,721,0.1558219178082192,841,0,841,0,1,0,2,0.5102739726027398,4,0,0,4,1,1,294,250,0,9,75,75.0,75,16
20,0.04366438356164384,84.0,11096,0.6386986301369864,0.7157534246575342,0.05650684931506849,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,24,1632,1656,0.514554794520548,1656,0,1656,0,2,0,3,0.3921232876712329,7,0,0,1,2,3,826,0,146,7,19,19.0,19,18
50,0.15325342465753425,50.0,6000,0.6386986301369864,0.18664383561643835,0.038527397260273974,0.1053082191780822,6,7,0.7782534246575342,0.018835616438356163,0.025684931506849314,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,862,862,0.2928082191780822,950,208,1158,0,1,0,3,0.5102739726027398,5,1,4,3,2,1,208,0,0,7,96,96.0,75,17
20,0.7842465753424658,105.0,11751,0.3287671232876712,0.7157534246575342,0.05136986301369863,0.5017123287671232,6,6,0.19863013698630136,0.0779109589041096,0.10188356164383562,2,480.0,0.622431506849315,0.4366438356164384,4,1,4,705,1139,1844,0.514554794520548,1844,0,1844,0,2,0,3,0.5102739726027398,7,1,3,1,2,2,546,0,122,1,48,48.0,48,15
20,0.7842465753424658,67.0,9808,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,110.0,0.3339041095890411,0.4392123287671233,4,1,6,788,785,1573,0.514554794520548,1573,0,1573,1,2,0,3,0.3921232876712329,6,0,0,1,2,2,544,0,72,3,23,23.0,23,16
90,0.7842465753424658,60.0,8544,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,3,4,0.7782534246575342,0.017123287671232876,0.004280821917808219,0,0.0,0.622431506849315,0.4366438356164384,0,0,0,0,0,0,0.1558219178082192,1040,0,1040,0,2,0,2,0.5102739726027398,6,0,0,5,1,2,400,0,0,7,75,76.0,75,19
190,0.15325342465753425,60.0,10120,0.3287671232876712,0.7157534246575342,0.07962328767123288,0.00684931506849315,7,4,0.19863013698630136,0.13955479452054795,0.13356164383561644,0,0.0,0.009417808219178082,0.4366438356164384,3,1,1,0,925,925,0.2928082191780822,964,925,1889,0,1,1,4,0.5102739726027398,9,1,4,5,1,1,308,0,0,1,115,65.0,75,18
20,0.7842465753424658,73.0,8899,0.3287671232876712,0.7157534246575342,0.04794520547945205,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,3,6,24,1316,1340,0.514554794520548,1340,0,1340,0,2,0,3,0.3921232876712329,6,0,0,1,3,2,396,100,30,8,18,18.0,18,18
20,0.7842465753424658,78.0,10264,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,183.0,0.3339041095890411,0.4392123287671233,4,3,5,1162,426,1588,0.514554794520548,1588,0,1588,0,2,0,3,0.3921232876712329,6,0,0,1,2,2,472,158,29,8,26,26.0,26,19
20,0.7842465753424658,65.0,8775,0.6386986301369864,0.7157534246575342,0.10273972602739725,0.5017123287671232,5,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4392123287671233,4,1,6,495,495,990,0.1558219178082192,990,0,990,0,1,0,3,0.5102739726027398,5,0,0,1,1,1,299,0,64,4,31,29.0,31,18
20,0.7842465753424658,72.0,11846,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.5017123287671232,9,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,562.0,0.3339041095890411,0.4392123287671233,5,4,6,1567,225,1792,0.514554794520548,1792,0,1792,1,2,0,2,0.07106164383561644,6,1,4,1,3,3,874,206,49,8,22,22.0,21,19
20,0.7842465753424658,61.0,7930,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,8,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,6,439,115,1026,0.1558219178082192,1026,0,1026,1,1,0,3,0.3921232876712329,5,0,0,5,2,2,440,171,48,7,56,56.0,20,16
50,0.7842465753424658,60.0,8400,0.6386986301369864,0.7157534246575342,0.015410958904109588,0.1053082191780822,6,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4392123287671233,3,1,3,423,758,1181,0.036815068493150686,1390,304,1694,0,2,0,4,0.5102739726027398,7,1,4,5,1,2,576,342,0,6,100,100.0,75,17
45,0.7842465753424658,55.0,5500,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.009417808219178082,4,6,0.7782534246575342,0.14897260273972604,0.14554794520547945,0,0.0,0.622431506849315,0.4366438356164384,3,1,1,0,882,882,0.514554794520548,882,0,882,0,1,0,1,0.5102739726027398,4,0,0,6,0,0,0,0,0,4,69,57.0,69,18
20,0.7842465753424658,115.6,17600,0.3287671232876712,0.7157534246575342,0.1523972602739726,0.5017123287671232,6,5,0.7782534246575342,0.13955479452054795,0.13356164383561644,2,30.0,0.622431506849315,0.4366438356164384,3,1,4,1270,208,1478,0.514554794520548,1478,0,1478,1,2,0,3,0.5102739726027398,6,2,4,1,1,2,498,0,40,12,65,65.0,65,16
20,0.7842465753424658,76.0,9591,0.6386986301369864,0.7157534246575342,0.04965753424657534,0.5017123287671232,8,5,0.19863013698630136,0.3501712328767123,0.3441780821917808,2,262.0,0.3339041095890411,0.4392123287671233,5,3,6,1088,625,1713,0.514554794520548,1713,0,1713,1,2,0,3,0.07106164383561644,7,1,4,1,3,3,856,0,26,1,21,21.0,20,16
20,0.7842465753424658,107.0,11362,0.3287671232876712,0.7157534246575342,0.04965753424657534,0.5017123287671232,8,5,0.7782534246575342,0.14897260273972604,0.14554794520547945,4,42.0,0.3339041095890411,0.4392123287671233,5,2,6,1039,797,1836,0.514554794520548,1836,0,1836,1,2,0,3,0.3921232876712329,7,1,4,1,3,3,862,125,185,3,21,21.0,20,16
20,0.7842465753424658,65.0,8450,0.6386986301369864,0.7157534246575342,0.1523972602739726,0.5017123287671232,5,6,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.622431506849315,0.4366438356164384,3,1,4,775,281,1056,0.514554794520548,1056,0,1056,1,1,0,3,0.5102739726027398,6,1,2,1,1,1,304,0,85,7,57,57.0,57,15
80,0.7842465753424658,41.8,10448,0.3287671232876712,0.18664383561643835,0.05136986301369863,0.04708904109589041,6,6,0.7782534246575342,0.15154109589041095,0.1404109589041096,2,333.0,0.622431506849315,0.4366438356164384,3,1,1,0,689,689,0.2928082191780822,1378,741,2119,0,2,1,3,0.5102739726027398,7,1,3,1,2,2,583,0,104,8,53,53.0,53,16
70,0.15325342465753425,60.0,10800,0.6386986301369864,0.7157534246575342,0.07962328767123288,0.2979452054794521,7,8,0.7782534246575342,0.13955479452054795,0.3441780821917808,0,0.0,0.622431506849315,0.10102739726027397,3,1,1,0,718,718,0.514554794520548,1576,978,2554,0,1,1,3,0.5102739726027398,8,0,0,5,1,2,704,0,48,7,135,29.0,27,18
20,0.7842465753424658,65.0,9750,0.6386986301369864,0.032534246575342464,0.1523972602739726,0.5017123287671232,6,8,0.7782534246575342,0.15154109589041095,0.1404109589041096,0,0.0,0.622431506849315,0.4366438356164384,4,1,5,602,14,1054,0.1558219178082192,1054,0,1054,1,1,1,3,0.5102739726027398,6,0,0,1,1,2,460,180,0,7,56,56.0,56,17
85,0.7842465753424658,90.0,10012,0.6386986301369864,0.7157534246575342,0.06934931506849315,0.02482876712328767,4,5,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,4,3,4,920,38,1138,0.2928082191780822,1181,0,1181,1,2,0,3,0.5102739726027398,6,0,0,5,2,2,588,0,0,4,53,51.0,53,17
20,0.7842465753424658,88.0,10994,0.3287671232876712,0.18664383561643835,0.0410958904109589,0.5017123287671232,8,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,4,366.0,0.3339041095890411,0.4392123287671233,4,1,6,976,868,1844,0.514554794520548,1844,0,1844,1,2,0,2,0.3921232876712329,7,1,4,1,3,2,620,165,44,9,20,20.0,19,16
20,0.7842465753424658,73.0,8990,0.3287671232876712,0.7157534246575342,0.10273972602739725,0.5017123287671232,7,5,0.7782534246575342,0.3501712328767123,0.3441780821917808,0,0.0,0.3339041095890411,0.4392123287671233,4,2,1,0,1498,1498,0.514554794520548,1498,0,1498,0,2,0,2,0.3921232876712329,5,0,0,1,2,2,675,351,33,4,19,19.0,19,19
20,0.7842465753424658,74.0,10206,0.6386986301369864,0.18664383561643835,0.06934931506849315,0.5017123287671232,3,3,0.008561643835616438,0.0017123287671232876,0.005136986301369863,0,0.0,0.622431506849315,0.017123287671232876,0,0,0,0,0,0,0.036815068493150686,944,0,944,0,1,0,2,0.026541095890410957,4,0,0,5,1,2,528,0,0,7,73,69.0,73,16
20,0.7842465753424658,67.4,10603,0.3287671232876712,0.7157534246575342,0.05136986301369863,0.5017123287671232,6,7,0.7782534246575342,0.0779109589041096,0.10188356164383562,2,28.0,0.622431506849315,0.4392123287671233,3,2,5,1200,410,1610,0.1558219178082192,1610,0,1610,1,2,0,3,0.3921232876712329,6,2,3,1,2,2,480,168,68,2,48,48.0,24,15
20,0.7842465753424658,75.0,10125,0.6386986301369864,0.7157534246575342,0.03595890410958904,0.5017123287671232,6,6,0.7782534246575342,0.0779109589041096,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,5,641,276,1196,0.2928082191780822,1279,0,1279,0,2,0,3,0.5102739726027398,6,2,2,5,1,2,473,238,83,2,48,45.0,48,17
20,0.7842465753424658,69.8,9000,0.6386986301369864,0.7157534246575342,0.0547945205479452,0.5017123287671232,5,3,0.7782534246575342,0.13955479452054795,0.10188356164383562,0,0.0,0.622431506849315,0.4366438356164384,3,1,6,288,718,1006,0.2928082191780822,1006,0,1006,0,1,0,3,0.5102739726027398,5,0,0,6,0,0,0,0,24,7,66,55.0,66,17
20,0.7842465753424658,72.8,16635,0.3287671232876712,0.032534246575342464,0.05136986301369863,0.5017123287671232,6,7,0.7782534246575342,0.04195205479452055,0.0410958904109589,4,126.0,0.3339041095890411,0.4366438356164384,4,1,5,1246,356,1602,0.1558219178082192,1602,0,1602,0,2,0,3,0.3921232876712329,8,1,3,1,3,2,529,240,0,6,48,48.0,25,16
50,0.7842465753424658,63.8,15660,0.3287671232876712,0.18664383561643835,0.03767123287671233,0.1053082191780822,7,9,0.7782534246575342,0.3501712328767123,0.3441780821917808,2,312.0,0.3339041095890411,0.4366438356164384,3,1,4,341,457,798,0.514554794520548,1137,817,1954,0,1,1,3,0.3921232876712329,8,2,3,1,1,2,431,0,119,5,86,86.0,19,17
